 	X	Y
1	268	826
2	283	830
3	276	836
4	287	835
5	263	819
6	715	728
7	864	649
8	257	815
9	827	737
10	280	814
11	276	748
12	256	913
13	891	1022
14	922	612
15	729	737
16	880	928
17	729	720
18	274	862
19	721	717
20	704	1041
21	864	991
22	767	960
23	823	710
24	735	980
25	708	735
26	740	937
27	647	1018
28	742	736
29	896	1043
30	738	998
31	669	1044
32	647	840
33	601	639
34	765	1020
35	942	647
36	691	1044
37	815	1043
38	846	1028
39	894	947
40	833	973
41	695	776
42	269	749
43	857	650
44	856	1041
45	926	654
46	729	1043
47	663	929
48	799	1023
49	279	788
50	257	838
51	812	639
52	752	1026
53	263	839
54	224	813
55	615	650
56	614	1044
57	795	1044
58	869	584
59	231	1019
60	927	1045
61	813	702
62	901	1018
63	671	967
64	723	993
65	807	942
66	622	657
67	812	950
68	642	900
69	706	780
70	761	842
71	287	763
72	845	954
73	422	799
74	221	1046
75	730	919
76	890	515
