 	X	Y
1	502	663
2	516	665
3	563	1
4	647	72
5	686	16
6	552	4
7	558	9
8	555	107
9	703	3
10	626	74
11	508	666
12	646	33
13	502	635
14	648	95
15	498	655
16	600	145
17	495	632
18	530	631
19	736	2
20	672	27
21	519	637
22	508	632
23	696	9
24	699	1
25	726	0
26	697	17
27	646	47
28	562	106
29	175	312
30	575	196
31	555	130
32	496	662
33	212	248
34	629	80
35	712	3
36	180	315
37	656	43
38	511	651
39	741	1
40	665	26
41	539	630
42	533	3
43	740	28
44	546	115
45	613	34
46	570	118
47	521	621
48	497	674
49	28	555
50	0	181
51	553	17
52	183	301
53	573	216
54	719	9
55	763	34
56	730	48
57	705	29
58	760	9
59	641	107
60	653	316
61	458	686
62	464	706
63	679	354
64	755	2
65	25	535
66	663	69
67	646	1024
68	500	709
69	581	208
70	485	685
71	657	21
72	726	30
73	113	677
74	783	28
75	875	1025
76	694	45
77	872	1044
78	820	272
79	679	182
80	952	1044
81	709	20
82	803	7
83	467	674
84	784	1042
85	637	87
86	657	1
87	690	56
88	898	985
89	928	1002
90	185	330
91	736	50
92	671	76
93	350	683
94	655	94
95	682	105
96	528	660
97	660	34
98	794	1043
99	21	561
100	803	982
101	709	1042
102	794	28
103	646	14
104	872	1000
105	893	1044
106	857	1044
107	811	56
108	942	1042
109	706	980
110	810	32
111	934	1014
112	664	999
113	696	1020
114	768	473
115	674	55
116	838	0
117	793	234
118	835	1019
119	671	188
120	720	1003
121	661	634
122	683	1045
123	190	291
124	922	1029
125	686	345
126	629	58
127	667	97
128	505	683
129	637	288
130	630	1043
131	952	956
132	773	1000
133	928	1023
134	677	325
135	7	628
136	179	616
137	765	1047
138	768	1021
139	827	1044
140	702	1047
141	790	52
142	900	1027
143	677	1019
144	962	978
145	580	238
146	31	535
147	665	5
148	758	1043
149	617	963
150	536	29
151	598	969
152	10	551
153	259	715
154	736	1043
155	693	974
156	761	985
157	923	985
158	99	669
159	195	1041
160	17	536
161	558	90
162	0	225
163	681	269
164	620	683
165	0	202
