 	X	Y
1	633	891
2	429	1018
3	706	931
4	219	992
5	325	1013
6	923	828
7	709	861
8	702	863
9	634	1044
10	669	995
11	396	955
12	660	991
13	649	989
14	929	818
15	625	901
16	869	897
17	717	1041
18	697	928
19	944	828
20	865	918
21	860	919
22	787	1002
23	635	1005
24	322	997
25	854	916
26	394	986
27	892	1019
28	656	1009
29	648	1021
30	206	1026
31	815	1044
32	823	1003
33	192	1027
34	668	1023
35	311	1031
36	538	1045
37	826	1020
38	729	1025
39	649	1046
40	641	999
41	582	1022
42	777	1027
43	248	1044
44	816	1019
45	255	1030
46	763	1004
47	674	982
48	793	1044
49	361	1046
50	784	988
51	770	1044
52	672	1046
53	895	950
54	594	1044
55	232	1045
56	171	1029
57	800	996
58	805	970
59	508	1045
60	394	1043
61	634	912
62	297	1017
63	909	958
64	869	997
65	859	962
66	408	1039
67	817	978
68	828	982
69	916	824
70	707	1045
71	333	1045
72	274	1029
73	866	980
74	926	963
75	299	1044
76	197	1044
77	634	1019
78	857	1020
79	946	957
80	184	1022
81	716	858
82	573	1043
83	701	988
84	495	1044
85	266	1046
86	920	977
87	428	995
88	835	1019
89	964	1044
90	699	954
91	922	1040
92	545	1042
93	796	1019
94	842	994
95	905	1008
96	959	1019
97	173	1008
98	256	1045
99	885	978
100	921	644
101	318	1021
102	944	937
103	504	937
104	870	1042
105	502	986
106	633	865
107	724	736
108	872	862
109	963	964
110	248	793
111	480	1025
