 	X	Y
1	860	896
2	429	1009
3	629	881
4	848	1002
5	911	955
6	396	958
7	876	912
8	819	999
9	643	1008
10	371	1047
11	829	1024
12	769	1001
13	660	1016
14	705	1045
15	842	1019
16	855	906
17	917	837
18	610	1040
19	716	1021
20	665	1009
21	699	934
22	865	909
23	622	1049
24	778	1007
25	667	976
26	971	1047
27	628	1043
28	820	1024
29	505	938
30	811	1046
31	709	1031
32	628	1020
33	445	1047
34	773	1043
35	404	1046
36	697	1046
37	842	993
38	399	1008
39	650	1003
40	367	989
41	655	994
42	924	829
43	290	1049
44	751	1024
45	931	1043
46	718	997
47	608	1023
48	725	1045
49	296	1025
50	672	1007
51	897	980
52	723	1027
53	392	1031
54	634	1027
55	866	1014
56	658	982
57	908	973
58	900	959
59	643	1031
60	954	1043
61	757	1024
62	891	1042
63	868	897
64	905	1017
65	761	1048
66	200	1049
67	182	1043
68	341	1042
69	359	1023
70	241	1045
71	646	989
72	226	998
73	860	997
74	707	964
75	423	1045
76	171	1044
77	802	1019
78	563	1015
79	872	866
80	871	990
81	792	1005
82	228	1027
83	922	990
84	685	1046
85	309	1023
86	719	848
87	462	1046
88	512	1046
89	761	1002
90	299	1044
91	957	975
92	433	1046
93	331	1048
94	550	1046
95	595	1046
96	388	996
97	707	850
98	844	1045
99	888	1023
100	968	959
101	889	980
102	711	986
103	860	862
104	445	1020
105	943	942
106	926	969
107	733	1023
108	390	956
109	956	928
110	741	995
111	215	1046
112	298	810
113	805	956
