 	X	Y
1	717	1011
2	873	897
3	710	1005
4	235	1047
5	879	896
6	717	1025
7	667	984
8	399	978
9	721	1000
10	841	1042
11	847	1018
12	702	1013
13	871	887
14	660	1046
15	843	993
16	240	1044
17	412	1029
18	374	1045
19	725	1018
20	818	1042
21	766	1048
22	413	997
23	653	1025
24	651	1044
25	367	1025
26	230	1049
27	842	1012
28	387	1019
29	698	944
30	703	1042
31	692	924
32	461	1044
33	703	988
34	673	976
35	233	1021
36	715	986
37	854	1044
38	662	1022
39	830	1045
40	374	1026
41	616	1043
42	461	1023
43	788	1049
44	372	1003
45	812	1013
46	863	878
47	396	1004
48	633	1020
49	363	1027
50	238	1028
51	630	1045
52	470	1041
53	368	1045
54	737	1046
55	863	895
56	384	988
57	646	1020
58	646	995
59	859	888
60	650	1005
61	904	996
62	391	978
63	820	1016
64	808	1029
65	661	968
66	707	976
67	871	910
68	529	1045
69	639	985
70	641	978
71	786	1028
72	611	1019
73	607	1046
74	614	1031
75	689	934
76	632	994
77	889	1044
78	713	1047
79	627	1023
80	812	1049
81	857	905
82	721	1044
83	657	1000
84	874	1046
85	871	1023
86	750	1043
87	617	981
88	298	1048
89	689	955
90	406	1030
91	859	1013
92	291	1018
93	388	1044
94	818	992
95	692	1049
96	678	1043
97	776	1049
98	811	989
99	656	954
100	282	1045
101	278	999
102	290	998
103	182	1049
104	315	1020
105	878	954
106	503	956
107	266	998
