 	X	Y
1	718	13
2	503	655
3	726	7
4	498	643
5	504	648
6	703	19
7	650	58
8	697	27
9	621	73
10	679	48
11	694	32
12	509	640
13	515	640
14	730	43
15	531	635
16	552	2
17	731	5
18	709	15
19	741	2
20	554	122
21	679	36
22	643	70
23	676	68
24	538	636
25	565	118
26	748	0
27	526	642
28	539	661
29	690	36
30	644	85
31	668	72
32	515	663
33	178	299
34	564	128
35	650	87
36	211	254
37	711	27
38	635	71
39	661	73
40	656	25
41	575	189
42	575	201
43	638	84
44	0	186
45	668	1024
46	717	1029
47	552	132
48	581	199
49	638	100
50	622	63
51	662	44
52	721	33
53	508	670
54	678	93
55	691	23
56	660	87
57	529	665
58	235	710
59	631	104
60	757	5
61	685	984
62	503	691
63	641	110
64	679	174
65	523	625
66	654	996
67	664	31
68	682	59
69	182	601
70	584	225
71	803	1025
72	646	118
73	795	5
74	736	41
75	479	672
76	693	1043
77	724	21
78	906	1021
79	601	153
80	28	540
81	469	688
82	729	1027
83	832	1022
84	746	22
85	189	1015
86	779	31
87	693	110
88	692	3
89	643	128
90	650	33
91	801	1041
92	659	1022
93	660	620
94	788	4
95	678	318
96	548	123
97	809	24
98	793	994
99	822	276
100	612	40
101	794	1019
102	618	673
103	905	998
104	197	269
105	738	1044
106	823	5
107	780	7
108	819	1044
109	907	1045
110	788	44
111	896	1012
112	647	1046
113	708	105
114	675	1044
115	662	652
116	610	1043
117	923	1020
118	543	24
119	875	1046
120	774	48
121	736	996
122	679	1018
123	642	950
124	657	7
125	632	144
126	652	353
127	665	1045
128	744	553
129	520	8
130	640	1021
131	874	1003
132	659	174
133	693	152
134	672	178
135	327	719
136	758	48
137	760	1044
138	712	991
139	914	1042
140	653	332
141	853	1018
142	701	1021
143	686	7
144	680	271
145	648	8
146	923	999
147	765	479
148	539	91
149	240	1044
150	948	1011
151	671	148
152	676	996
153	228	1044
154	863	1031
155	687	173
156	792	241
157	780	369
158	651	310
159	0	708
160	121	689
