 	X	Y
1	280	861
2	273	842
3	269	840
4	265	842
5	285	859
6	286	885
7	269	870
8	272	884
9	267	860
10	279	894
11	937	681
12	278	873
13	269	910
14	929	638
15	284	905
16	924	629
17	701	831
18	920	596
19	276	904
20	727	741
21	809	720
22	879	610
23	885	612
24	698	856
25	816	742
26	692	800
27	895	633
28	840	793
29	699	847
30	711	845
31	689	853
32	912	1007
33	265	932
34	262	916
35	795	760
36	704	850
37	274	823
38	900	720
39	711	1019
40	915	1026
41	816	721
42	722	704
43	926	1021
44	792	871
45	715	708
46	926	1043
47	793	735
48	635	1020
49	683	1019
50	753	1045
51	270	789
52	823	718
53	686	1044
54	901	617
55	805	1017
56	641	880
57	868	1043
58	887	1044
59	167	961
60	764	1019
61	807	989
62	879	1047
63	622	941
64	913	1045
65	769	991
66	848	1008
67	706	883
68	290	934
69	699	1017
70	886	641
71	637	998
72	945	1033
73	859	1002
74	671	994
75	761	986
76	935	625
77	637	835
78	779	1007
79	259	1046
80	752	978
81	886	977
82	953	1043
83	687	897
84	263	997
85	912	957
86	751	918
87	785	703
88	661	990
89	178	1009
90	714	942
91	836	894
92	678	989
93	784	721
94	782	745
95	924	991
96	869	872
97	631	822
98	221	859
99	568	889
100	968	647
101	375	909
