 	X	Y
1	429	1009
2	631	886
3	859	895
4	911	956
5	665	1009
6	876	913
7	819	1000
8	854	908
9	666	975
10	820	1024
11	396	957
12	716	1021
13	371	1048
14	841	1018
15	842	993
16	648	1023
17	706	1044
18	696	928
19	642	999
20	923	830
21	970	1045
22	726	1046
23	610	1041
24	908	973
25	697	1046
26	326	1004
27	729	1025
28	710	1021
29	394	1043
30	505	938
31	643	1033
32	622	1045
33	756	1023
34	289	1048
35	634	995
36	193	1045
37	182	1043
38	869	894
39	897	979
40	445	1047
41	943	829
42	660	1016
43	635	1028
44	654	997
45	865	910
46	673	1046
47	769	1013
48	882	1025
49	943	942
50	857	982
51	829	1025
52	705	929
53	891	1042
54	931	1044
55	550	1047
56	956	928
57	848	1003
58	673	997
59	707	963
60	595	1045
61	934	979
62	861	997
63	811	1047
64	854	1000
65	904	985
66	399	1008
67	495	1044
68	737	1021
69	761	1005
70	917	838
71	897	1002
72	904	960
73	433	1044
74	512	1046
75	859	916
76	394	988
77	674	1027
78	608	1023
79	415	1046
80	826	1045
81	700	850
82	802	1026
83	628	1044
84	954	1043
85	884	1047
86	533	1025
87	872	865
88	969	998
89	885	991
90	312	1045
91	241	1045
92	969	940
93	622	1017
94	204	1043
95	868	973
96	296	1022
97	340	1017
98	741	1043
99	423	1024
100	623	982
101	382	1019
102	297	811
103	957	975
104	698	824
105	367	987
106	231	1002
107	437	1024
108	388	994
109	719	849
110	922	642
111	720	722
