 	X	Y
1	785	3
2	805	5
3	776	6
4	790	2
5	779	0
6	792	50
7	775	30
8	796	8
9	799	0
10	768	40
11	779	24
12	786	28
13	776	257
14	803	50
15	927	170
16	780	42
17	341	685
18	816	29
19	802	32
20	774	62
21	890	1025
22	830	5
23	363	769
24	923	76
25	399	680
26	794	999
27	784	70
28	885	447
29	692	989
30	804	72
31	890	1010
32	679	1017
33	807	98
34	734	1009
35	750	0
36	931	999
37	912	1027
38	667	1044
39	620	1042
40	908	1042
41	848	1026
42	867	193
43	236	763
44	673	1022
45	898	133
46	756	1043
47	840	990
48	926	1020
49	858	1045
50	859	964
51	967	130
52	805	1043
53	729	971
54	791	1026
55	703	1002
56	946	985
57	637	1023
58	745	324
59	955	361
60	755	0
61	692	1045
62	863	1029
63	833	285
64	925	106
65	922	151
66	748	579
67	754	28
68	912	109
69	332	667
70	613	1019
71	809	982
72	886	474
73	887	163
74	174	1041
75	751	966
76	393	708
77	258	1045
78	741	1044
79	896	422
80	929	372
81	870	962
82	755	1016
83	824	558
84	832	921
85	960	1007
86	186	988
87	360	740
88	430	708
89	960	113
90	968	148
