 	X	Y
1	873	896
2	710	1002
3	872	888
4	880	896
5	872	907
6	717	1025
7	235	1046
8	847	1018
9	788	1049
10	817	1041
11	842	1040
12	398	978
13	667	982
14	724	1013
15	703	1042
16	714	985
17	721	998
18	692	924
19	812	1013
20	843	991
21	375	1021
22	461	1043
23	367	1026
24	363	1026
25	716	1008
26	653	1026
27	659	1045
28	230	1049
29	697	944
30	662	1021
31	240	1044
32	367	1045
33	854	1044
34	386	1008
35	232	1020
36	396	1004
37	666	1047
38	617	1044
39	238	1028
40	245	1048
41	651	1044
42	628	1047
43	700	1007
44	412	1029
45	408	1004
46	632	1020
47	461	1024
48	374	1045
49	857	904
50	859	889
51	469	1042
52	831	1045
53	812	1049
54	895	1032
55	892	1044
56	453	1040
57	413	997
58	673	975
59	373	1000
60	808	1023
61	707	976
62	702	985
63	668	958
64	867	906
65	712	1044
66	839	1023
67	820	1016
68	390	986
69	689	931
70	627	1022
71	650	1004
72	387	1046
73	379	988
74	656	984
75	637	1016
76	622	1021
77	611	1019
78	766	1045
79	406	1027
80	646	1020
81	291	1019
82	664	1002
83	689	954
84	468	1019
85	650	986
86	800	1045
87	617	982
88	386	972
89	758	1045
90	392	962
91	661	966
92	892	1020
93	679	1044
94	896	962
95	744	1046
96	283	1046
97	892	1000
98	735	1024
99	782	1012
100	298	1048
101	415	1043
102	695	985
103	475	1028
104	285	1007
105	308	1025
106	878	955
107	181	1049
108	535	1047
109	267	1001
