 	X	Y
1	274	846
2	285	861
3	273	896
4	265	838
5	266	860
6	728	748
7	279	840
8	271	906
9	687	846
10	930	646
11	265	901
12	269	871
13	894	633
14	285	839
15	274	872
16	269	930
17	919	602
18	740	871
19	855	810
20	277	913
21	881	615
22	923	631
23	273	823
24	290	867
25	715	728
26	899	722
27	681	834
28	886	622
29	711	842
30	736	737
31	793	739
32	868	1042
33	967	647
34	285	912
35	812	847
36	760	1010
37	725	721
38	652	1045
39	710	873
40	721	704
41	755	1023
42	796	767
43	823	720
44	637	997
45	707	820
46	704	845
47	690	880
48	786	746
49	691	801
50	281	930
51	830	986
52	725	980
53	698	867
54	936	629
55	287	756
56	809	721
57	752	1042
58	747	1010
59	943	1043
60	782	769
61	736	914
62	915	1025
63	821	741
64	184	1016
65	876	1045
66	856	784
67	739	893
68	893	1042
69	932	1043
70	673	1045
71	714	942
72	801	984
73	699	908
74	912	1044
75	931	617
76	838	981
77	686	869
78	900	654
79	813	1042
80	645	1043
81	834	1012
82	728	782
83	911	613
84	837	1000
85	740	936
86	912	1005
87	280	963
88	275	1042
89	879	1024
90	815	742
91	929	668
92	892	616
93	185	1044
94	725	1013
95	779	959
96	816	700
97	718	1043
98	740	840
99	792	871
100	788	980
101	927	703
102	806	1017
103	770	996
104	963	697
105	794	754
106	216	945
107	335	1044
108	283	1045
109	640	872
110	608	962
111	905	595
112	256	904
113	405	1044
