 	X	Y
1	372	1029
2	840	987
3	894	985
4	908	982
5	398	968
6	850	981
7	882	972
8	661	1045
9	704	1027
10	710	1001
11	712	1029
12	845	1013
13	455	1045
14	818	1045
15	462	1046
16	367	1018
17	928	836
18	715	1042
19	653	1018
20	666	1003
21	723	1019
22	856	892
23	656	992
24	869	905
25	668	985
26	807	1049
27	652	977
28	639	1021
29	531	1043
30	641	998
31	861	914
32	696	939
33	720	1044
34	617	1021
35	663	976
36	644	1044
37	375	1047
38	235	1049
39	397	1039
40	644	1018
41	616	1044
42	658	1021
43	501	943
44	636	1047
45	468	1046
46	701	923
47	742	1046
48	920	851
49	331	1027
50	787	1041
51	881	916
52	669	1020
53	747	1044
54	861	889
55	715	1004
56	649	1004
57	363	1028
58	356	1046
59	241	1046
60	610	1048
61	697	966
62	397	991
63	866	875
64	661	1008
65	833	1026
66	230	1008
67	709	1015
68	732	1046
69	903	967
70	800	1045
71	897	967
72	390	1003
73	831	969
74	568	1043
75	668	967
76	739	1018
77	371	1001
78	921	1015
79	871	1043
80	887	961
81	906	998
82	492	1046
83	458	1024
84	796	1023
85	721	1001
86	521	1049
87	181	1047
88	894	1042
89	861	997
90	765	1028
91	402	1023
92	716	970
93	519	1025
94	531	1025
95	432	1046
96	409	985
97	509	956
98	945	1023
99	809	986
100	677	1020
101	851	1015
102	876	905
103	579	1046
104	880	1019
105	635	888
106	454	995
107	804	1025
108	465	1023
109	709	923
110	930	1011
