 	X	Y
1	714	856
2	766	920
3	669	945
4	897	751
5	285	847
6	784	754
7	444	879
8	773	916
9	723	921
10	697	831
11	914	617
12	717	881
13	706	854
14	814	924
15	898	741
16	631	892
17	270	829
18	277	819
19	898	720
20	697	963
21	699	854
22	920	616
23	720	971
24	636	889
25	692	868
26	683	820
27	699	977
28	921	672
29	823	995
30	700	875
31	913	631
32	908	648
33	835	1021
34	269	941
35	716	718
36	700	951
37	776	976
38	706	875
39	290	829
40	725	959
41	264	818
42	932	650
43	782	1000
44	808	999
45	469	938
46	272	886
47	943	808
48	942	846
49	899	634
50	767	944
51	917	857
52	827	971
53	710	966
54	614	1028
55	838	955
56	679	1042
57	863	1021
58	609	1043
59	718	933
60	712	940
61	797	932
62	681	981
63	596	926
64	771	1019
65	924	652
66	751	1045
67	315	1046
68	725	719
69	646	954
70	772	996
71	640	991
72	884	629
73	479	939
74	814	1022
75	789	994
76	351	968
77	780	915
78	261	885
79	914	1005
80	653	1046
81	807	942
82	944	651
83	786	945
84	850	1045
85	873	1043
86	835	1041
87	787	906
88	732	748
89	743	945
90	757	1001
91	618	990
92	899	985
93	830	925
94	805	1045
95	913	844
96	593	990
97	744	1042
98	209	1019
99	902	657
100	670	1022
101	229	973
102	707	1002
103	848	973
104	355	940
105	857	956
106	949	1049
107	172	970
108	486	987
109	186	1042
110	934	668
111	420	1043
112	941	1021
113	204	916
