 	X	Y
1	281	859
2	276	828
3	923	656
4	682	816
5	718	873
6	888	822
7	270	865
8	694	825
9	901	725
10	270	837
11	812	852
12	913	635
13	708	847
14	895	652
15	263	829
16	598	944
17	285	880
18	633	884
19	816	721
20	699	833
21	705	886
22	698	849
23	892	663
24	699	883
25	680	836
26	694	808
27	205	931
28	718	942
29	933	663
30	883	807
31	717	704
32	701	926
33	632	909
34	944	634
35	889	637
36	896	732
37	913	606
38	716	831
39	276	892
40	725	703
41	849	890
42	639	870
43	315	919
44	923	634
45	929	631
46	730	1043
47	961	685
48	269	890
49	900	1017
50	835	909
51	785	768
52	733	734
53	742	979
54	743	1001
55	832	1022
56	738	1043
57	197	1025
58	885	620
59	922	609
60	775	890
61	750	1009
62	193	936
63	848	1046
64	758	987
65	642	890
66	681	927
67	723	974
68	635	1023
69	313	909
70	289	914
71	747	911
72	638	935
73	828	723
74	777	1023
75	781	776
76	502	1044
77	595	1045
78	733	998
79	756	1041
80	888	922
81	829	989
82	616	1036
83	791	951
84	680	1024
85	261	862
86	852	1016
87	802	1024
88	660	950
89	719	892
90	814	925
91	830	970
92	708	740
93	803	1045
94	598	961
95	665	1045
96	241	918
97	758	1023
98	854	930
99	939	1021
100	686	1046
101	618	1006
102	782	1011
103	788	732
104	769	998
105	781	958
106	817	993
107	777	745
108	730	780
109	316	1023
110	875	959
111	288	950
112	789	999
113	469	925
114	940	667
115	633	955
116	775	915
117	237	1044
