 	X	Y
1	273	847
2	276	885
3	279	877
4	284	867
5	266	856
6	280	855
7	729	757
8	886	623
9	274	921
10	717	885
11	741	862
12	926	643
13	932	655
14	698	890
15	272	823
16	918	604
17	692	867
18	273	871
19	855	801
20	821	741
21	894	662
22	867	847
23	881	617
24	709	874
25	786	744
26	712	832
27	899	659
28	937	640
29	787	734
30	696	834
31	793	742
32	289	925
33	690	808
34	720	704
35	966	645
36	856	791
37	450	843
38	703	842
39	797	1021
40	819	720
41	183	913
42	816	1044
43	694	794
44	941	667
45	263	931
46	728	779
47	815	738
48	895	707
49	764	1040
50	838	986
51	181	875
52	872	862
53	892	618
54	730	718
55	736	730
56	773	871
57	275	788
58	666	1023
59	213	1022
60	633	821
61	880	1044
62	821	1015
63	591	952
64	453	868
65	641	867
66	776	1025
67	721	907
68	780	719
69	943	1045
70	953	999
71	868	1015
72	877	848
73	780	1043
74	687	923
75	823	1002
76	764	996
77	896	1044
78	896	954
79	970	679
80	441	867
81	168	1031
82	646	989
83	736	1019
84	645	1045
85	698	931
86	680	828
87	762	877
88	716	718
89	836	998
90	902	736
91	814	830
92	810	865
93	919	1019
94	866	978
95	722	760
96	903	961
97	736	981
98	620	918
99	594	1043
100	240	1025
101	801	958
102	928	695
103	680	849
104	831	844
105	969	791
106	327	977
107	877	790
108	321	1044
