 	X	Y
1	655	46
2	665	57
3	653	60
4	732	21
5	539	660
6	537	653
7	652	52
8	746	8
9	533	642
10	651	82
11	518	647
12	505	643
13	708	37
14	533	684
15	557	114
16	516	635
17	644	62
18	741	7
19	636	96
20	625	84
21	538	639
22	754	2
23	785	3
24	495	649
25	527	658
26	683	79
27	542	676
28	655	77
29	635	90
30	749	13
31	689	44
32	720	30
33	680	170
34	575	184
35	713	33
36	699	67
37	708	50
38	697	42
39	758	4
40	632	136
41	790	4
42	804	7
43	687	70
44	763	0
45	677	305
46	714	46
47	674	75
48	725	28
49	663	185
50	578	207
51	505	674
52	747	42
53	762	486
54	488	640
55	711	1042
56	665	81
57	498	672
58	507	690
59	635	71
60	551	3
61	673	173
62	646	322
63	665	28
64	501	689
65	660	171
66	212	265
67	652	348
68	669	169
69	657	23
70	775	26
71	736	81
72	581	217
73	914	1023
74	622	62
75	668	1011
76	29	553
77	516	609
78	800	28
79	731	82
80	654	1019
81	738	54
82	907	983
83	708	170
84	23	549
85	522	679
86	25	536
87	836	0
88	696	1020
89	928	1048
90	625	119
91	534	703
92	720	1011
93	0	191
94	897	1026
95	901	1049
96	783	1004
97	699	1006
98	742	544
99	793	24
100	843	1006
101	765	1026
102	199	272
103	654	1043
104	823	3
105	647	637
106	710	89
107	776	58
108	917	1015
109	879	1006
110	741	1012
111	687	160
112	686	1022
113	647	107
114	681	993
115	605	154
116	688	124
117	33	545
118	807	975
119	468	668
120	783	24
121	260	702
122	705	974
123	708	111
124	642	143
125	709	950
126	828	1049
127	786	1046
128	0	642
129	839	1044
130	565	211
131	698	8
132	561	8
133	603	139
134	548	96
135	678	347
136	934	1026
137	884	1045
138	681	627
139	661	0
140	256	1025
141	821	281
142	195	0
143	774	1016
144	750	1045
145	819	937
146	644	28
147	758	1025
148	591	1019
149	605	43
150	860	1016
151	683	31
152	615	663
153	934	994
154	890	906
155	325	728
156	640	3
157	765	907
158	214	1003
159	889	145
160	779	372
161	668	339
162	75	680
