 	X	Y
1	271	834
2	277	848
3	285	849
4	261	832
5	928	632
6	267	905
7	281	871
8	266	852
9	895	643
10	893	660
11	269	862
12	261	894
13	727	733
14	284	827
15	723	728
16	706	838
17	939	666
18	869	589
19	267	878
20	871	623
21	276	806
22	800	1016
23	268	809
24	763	976
25	841	809
26	767	1043
27	891	615
28	638	849
29	777	1031
30	744	1026
31	720	720
32	750	976
33	661	1044
34	744	750
35	714	720
36	278	751
37	807	708
38	779	1044
39	273	914
40	266	926
41	700	929
42	804	1044
43	895	1043
44	802	990
45	885	635
46	914	1002
47	821	978
48	783	1024
49	267	768
50	592	1043
51	734	717
52	879	1028
53	728	1015
54	880	1005
55	720	696
56	759	1044
57	721	1027
58	728	946
59	959	1025
60	717	1041
61	313	1047
62	877	978
63	715	736
64	942	720
65	704	811
66	650	865
67	787	719
68	827	721
69	618	1025
70	686	1046
71	741	1047
72	753	952
73	863	970
74	801	853
75	775	1002
76	699	1022
77	768	791
78	851	1043
79	946	1048
80	921	586
81	662	982
82	879	626
83	782	777
84	848	844
85	890	969
86	823	900
87	690	975
88	823	749
89	879	786
90	445	868
91	932	933
92	637	894
93	195	969
