 	X	Y
1	700	847
2	696	875
3	221	975
4	631	877
5	471	951
6	666	998
7	944	816
8	870	926
9	287	836
10	805	948
11	783	766
12	717	861
13	703	875
14	628	905
15	915	632
16	641	903
17	622	884
18	710	855
19	777	757
20	781	949
21	643	997
22	706	952
23	223	991
24	716	842
25	704	973
26	270	827
27	709	974
28	766	1022
29	272	993
30	942	835
31	281	807
32	713	985
33	262	813
34	711	728
35	820	967
36	828	968
37	702	1003
38	729	991
39	714	877
40	800	936
41	691	856
42	649	909
43	820	1044
44	665	1011
45	634	1024
46	251	982
47	765	966
48	807	1045
49	621	904
50	866	1045
51	862	1025
52	801	1044
53	294	1011
54	691	973
55	838	1044
56	850	952
57	473	931
58	889	642
59	624	975
60	724	1045
61	634	1045
62	600	1001
63	179	1005
64	917	837
65	835	923
66	229	1049
67	255	995
68	863	944
69	550	1025
70	654	1005
71	902	1043
72	322	999
73	925	639
74	923	1044
75	740	974
76	835	943
77	900	747
78	900	651
79	923	1023
80	849	913
81	859	997
82	242	990
83	773	1042
84	842	973
85	577	968
86	804	999
87	775	946
88	255	1019
89	752	982
90	780	977
91	318	1021
92	688	1006
93	571	1045
94	270	1041
95	758	998
96	906	1028
97	378	1000
98	884	956
99	939	1024
100	372	993
101	334	1046
102	173	1044
103	246	1044
104	464	987
105	920	915
106	543	998
107	914	805
108	431	1005
