 	X	Y
1	279	876
2	273	846
3	276	885
4	267	855
5	717	884
6	729	757
7	926	644
8	886	623
9	267	873
10	272	871
11	929	680
12	698	888
13	855	801
14	265	885
15	690	808
16	275	920
17	695	828
18	932	656
19	740	856
20	792	750
21	692	867
22	970	679
23	787	734
24	937	640
25	881	617
26	895	708
27	916	612
28	716	719
29	637	900
30	688	835
31	856	791
32	704	834
33	899	660
34	821	736
35	819	720
36	763	887
37	693	794
38	450	844
39	814	829
40	690	907
41	815	737
42	183	911
43	969	791
44	867	846
45	848	1042
46	701	809
47	722	691
48	835	1048
49	641	865
50	736	730
51	760	958
52	920	632
53	760	896
54	951	1045
55	687	923
56	709	873
57	181	876
58	797	1022
59	936	1044
60	730	718
61	810	865
62	835	1001
63	679	817
64	195	1005
65	646	988
66	723	741
67	712	923
68	844	1027
69	719	704
70	697	1044
71	940	680
72	689	996
73	950	949
74	750	905
75	865	977
76	264	1043
77	829	971
78	773	873
79	441	868
80	632	818
81	873	1043
82	824	1003
83	736	1018
84	753	889
85	644	1045
86	817	1044
87	634	1024
88	828	736
89	721	726
90	798	876
91	213	1022
92	896	1042
93	861	923
94	835	919
95	728	735
96	952	1013
97	802	958
98	780	719
99	168	1030
100	666	1021
101	776	1007
102	750	1004
103	873	965
104	966	645
105	642	842
106	895	952
107	168	1002
108	672	911
109	598	1021
110	933	941
111	735	762
112	975	759
113	893	873
