 	X	Y
1	799	0
2	795	0
3	789	0
4	895	493
5	780	4
6	796	59
7	775	0
8	256	796
9	764	6
10	771	7
11	885	490
12	813	620
13	885	156
14	798	50
15	248	791
16	892	471
17	894	1044
18	591	621
19	892	963
20	941	299
21	779	25
22	811	599
23	931	304
24	0	766
25	267	798
26	601	634
27	754	1031
28	398	787
29	794	29
30	903	1009
31	866	990
32	893	1024
33	821	955
34	639	1042
35	761	1030
36	729	984
37	759	2
38	852	1024
39	900	1027
40	795	968
41	776	1025
42	920	511
43	860	998
44	237	783
45	872	1043
46	829	924
47	243	762
48	834	1044
49	810	977
50	879	1042
51	605	767
52	873	1017
53	913	1022
54	831	985
55	797	1045
56	920	997
57	735	1018
58	290	806
59	684	1046
60	957	76
61	782	1018
62	861	614
63	212	781
64	935	406
65	651	1044
66	860	970
67	722	688
68	917	982
69	818	917
70	814	941
71	668	979
72	616	1042
73	691	1040
74	953	1017
75	248	1045
76	208	1044
77	923	587
78	942	345
79	736	704
80	969	174
81	963	377
