 	X	Y
1	872	913
2	716	867
3	921	633
4	222	1020
5	788	963
6	944	820
7	922	845
8	221	1005
9	630	1024
10	667	983
11	646	899
12	790	979
13	640	905
14	930	834
15	663	1008
16	755	1006
17	658	1007
18	745	985
19	916	641
20	676	983
21	708	869
22	671	995
23	696	838
24	645	1043
25	779	1012
26	843	1043
27	624	1024
28	534	1023
29	430	1044
30	652	990
31	626	893
32	275	821
33	765	968
34	524	1016
35	837	1029
36	887	967
37	771	996
38	328	1044
39	256	1023
40	638	1027
41	209	1028
42	704	853
43	231	1027
44	791	1025
45	699	932
46	755	971
47	617	1044
48	651	1025
49	291	1025
50	783	970
51	476	950
52	865	927
53	395	949
54	588	1026
55	676	1045
56	791	1011
57	925	948
58	797	1004
59	627	1008
60	873	982
61	678	965
62	631	999
63	748	962
64	812	1044
65	693	1026
66	848	947
67	867	1045
68	650	1010
69	862	901
70	583	1044
71	238	1013
72	837	965
73	816	1025
74	691	1044
75	931	1043
76	877	943
77	293	824
78	747	1011
79	356	1048
80	699	1045
81	305	1014
82	632	1047
83	761	1043
84	319	1022
85	813	1007
86	351	1015
87	206	1003
88	869	956
89	923	921
90	733	1025
91	900	937
92	563	1044
93	800	1026
94	920	805
95	600	1021
96	916	958
97	623	863
98	244	1023
99	962	980
100	740	1044
101	939	1025
102	893	1031
103	611	1020
104	922	971
105	383	1042
106	871	884
107	925	1008
108	252	807
109	899	1013
110	910	933
111	283	803
112	470	984
113	910	1006
114	265	1047
115	520	1043
116	717	720
117	560	995
118	171	1044
119	718	758
120	881	860
121	406	961
