 	X	Y
1	636	887
2	287	842
3	718	727
4	712	849
5	720	953
6	264	816
7	477	960
8	717	931
9	769	918
10	913	630
11	473	954
12	700	944
13	270	830
14	772	907
15	220	997
16	280	812
17	291	824
18	907	655
19	269	939
20	698	838
21	944	837
22	888	633
23	898	728
24	893	741
25	637	865
26	751	1044
27	920	841
28	631	890
29	177	1021
30	782	759
31	813	916
32	792	946
33	699	855
34	711	995
35	270	958
36	691	859
37	900	643
38	706	854
39	466	1006
40	710	864
41	836	974
42	638	1046
43	675	997
44	898	762
45	925	634
46	718	867
47	915	1044
48	863	1044
49	921	1005
50	825	1007
51	819	954
52	839	1045
53	692	1021
54	225	962
55	870	945
56	643	909
57	703	885
58	697	882
59	705	932
60	596	923
61	745	1021
62	894	981
63	715	881
64	646	1009
65	797	931
66	695	986
67	407	947
68	743	945
69	646	894
70	753	941
71	770	987
72	918	649
73	838	955
74	459	921
75	628	914
76	772	971
77	672	1047
78	639	982
79	249	994
80	641	927
81	687	981
82	748	974
83	607	974
84	912	960
85	708	918
86	614	1028
87	366	976
88	255	962
89	862	1020
90	805	931
91	830	953
92	665	1047
93	831	906
94	787	976
95	849	922
96	929	1042
97	863	938
98	320	1043
99	709	748
100	920	1024
101	910	1026
102	698	909
103	200	1043
104	505	997
105	210	1002
106	546	1042
107	259	891
108	301	1045
109	178	984
