 	X	Y
1	711	6
2	503	655
3	703	19
4	515	663
5	649	65
6	718	0
7	553	1
8	730	44
9	515	640
10	502	636
11	508	638
12	498	643
13	691	22
14	501	663
15	621	74
16	554	123
17	552	134
18	727	5
19	530	634
20	731	5
21	539	631
22	564	129
23	544	0
24	669	72
25	679	33
26	670	36
27	656	23
28	648	90
29	694	32
30	178	303
31	526	641
32	697	27
33	644	97
34	635	71
35	638	85
36	638	101
37	710	26
38	0	184
39	716	24
40	508	666
41	554	105
42	704	6
43	754	3
44	631	104
45	664	30
46	686	24
47	648	9
48	747	7
49	641	110
50	643	72
51	211	252
52	600	147
53	581	200
54	539	0
55	652	313
56	659	1023
57	690	38
58	686	7
59	896	1013
60	676	68
61	657	6
62	485	681
63	612	38
64	721	55
65	736	996
66	788	26
67	747	23
68	575	192
69	479	673
70	823	5
71	631	76
72	739	53
73	693	109
74	661	73
75	820	1044
76	703	88
77	460	685
78	789	3
79	678	319
80	794	1020
81	683	1043
82	189	1015
83	821	275
84	27	541
85	780	7
86	683	69
87	889	998
88	923	1021
89	679	177
90	667	181
91	717	1029
92	906	1021
93	643	128
94	570	117
95	584	226
96	810	24
97	738	22
98	179	610
99	644	1043
100	196	267
101	738	1043
102	619	675
103	661	1007
104	659	622
105	745	1043
106	640	1021
107	803	1025
108	563	104
109	535	664
110	678	95
111	670	149
112	666	93
113	633	148
114	4	619
115	918	1047
116	676	996
117	892	1026
118	758	50
119	661	182
120	235	711
121	775	49
122	830	1015
123	552	28
124	785	983
125	729	1027
126	745	66
127	667	1007
128	686	993
129	570	10
130	17	535
131	696	61
132	706	1028
133	704	61
134	886	982
135	901	1045
136	855	1023
137	826	27
138	801	1042
139	923	1000
140	823	1026
141	942	1041
142	662	653
143	630	1043
144	767	476
145	575	166
146	751	358
147	746	987
148	539	91
149	519	7
150	751	335
151	777	1043
152	792	238
153	851	936
154	661	132
155	610	1043
156	206	8
157	240	1043
158	682	333
