 	X	Y
1	845	1011
2	840	987
3	398	968
4	703	1025
5	908	976
6	367	1018
7	696	936
8	838	975
9	920	851
10	372	1029
11	894	984
12	713	1021
13	868	906
14	462	1045
15	525	1041
16	664	1042
17	653	1017
18	640	998
19	638	1021
20	241	1046
21	371	1002
22	710	1001
23	861	914
24	787	1040
25	659	1021
26	663	976
27	697	960
28	390	1002
29	721	1043
30	468	1047
31	722	1009
32	861	895
33	719	1026
34	611	1047
35	644	1017
36	665	1001
37	855	890
38	397	1038
39	652	1000
40	534	1048
41	871	875
42	881	914
43	363	1027
44	819	1045
45	656	992
46	668	1024
47	848	1043
48	833	1025
49	502	943
50	397	990
51	808	1049
52	647	999
53	928	842
54	701	922
55	824	1044
56	669	983
57	738	1048
58	365	1049
59	818	1030
60	795	1045
61	230	1009
62	753	1044
63	330	1026
64	917	1001
65	521	1049
66	624	1024
67	234	1047
68	897	967
69	616	1044
70	842	1033
71	652	978
72	739	1018
73	930	991
74	773	1011
75	778	1045
76	732	1045
77	796	1022
78	616	1021
79	801	1044
80	507	1045
81	636	1046
82	810	987
83	402	1022
84	906	998
85	804	1024
86	904	1020
87	878	962
88	501	968
89	296	1040
90	632	991
91	857	1016
92	850	1029
93	810	1029
94	402	1046
95	930	1012
96	896	1024
97	889	1046
98	748	1020
99	701	942
100	904	1049
101	702	998
102	409	988
103	384	1043
104	669	964
105	244	1023
106	568	1043
107	493	1048
108	181	1048
109	432	1047
110	454	996
