 	X	Y
1	220	1003
2	872	905
3	716	867
4	921	633
5	944	820
6	923	838
7	709	869
8	222	1018
9	630	1023
10	637	901
11	325	1029
12	645	894
13	651	1026
14	659	1003
15	791	1025
16	865	927
17	782	1046
18	748	1010
19	659	1047
20	396	951
21	667	981
22	557	1045
23	638	1027
24	824	1045
25	209	1027
26	676	983
27	696	838
28	234	977
29	524	1017
30	230	1000
31	788	962
32	231	1026
33	653	989
34	816	1024
35	256	1023
36	930	833
37	900	937
38	867	1045
39	790	979
40	428	1033
41	891	973
42	842	1044
43	305	1013
44	862	901
45	790	1047
46	365	1020
47	534	1024
48	211	1009
49	768	1004
50	626	892
51	939	1025
52	688	1022
53	645	978
54	272	815
55	856	1028
56	640	997
57	770	982
58	847	1019
59	319	1022
60	356	1048
61	906	1004
62	293	823
63	804	979
64	347	1042
65	837	965
66	614	1027
67	930	1041
68	191	1031
69	831	981
70	670	994
71	289	1016
72	848	947
73	871	883
74	885	978
75	251	797
76	645	1043
77	765	1025
78	755	1006
79	755	971
80	703	939
81	691	1045
82	677	1011
83	352	1017
84	184	1021
85	223	989
86	268	1044
87	869	954
88	856	984
89	914	949
90	724	1045
91	699	1044
92	632	981
93	213	979
94	936	950
95	243	1026
96	734	1024
97	183	1049
98	504	1019
99	583	1045
100	711	845
101	443	1045
102	893	1030
103	925	947
104	593	1015
105	873	981
106	865	973
107	952	1028
108	470	984
109	379	1022
110	796	1004
111	878	894
112	892	1003
113	608	994
114	717	721
115	975	951
