 	X	Y
1	808	1009
2	818	1022
3	241	1046
4	235	1033
5	702	1009
6	807	1028
7	692	934
8	654	1018
9	716	1007
10	658	1026
11	406	1020
12	400	1019
13	389	991
14	815	1003
15	648	1045
16	397	1001
17	230	1024
18	710	999
19	466	1045
20	654	1044
21	392	1000
22	625	1045
23	814	985
24	375	1024
25	390	980
26	404	1000
27	670	1047
28	634	1019
29	819	994
30	460	1045
31	662	1045
32	695	1047
33	820	972
34	284	1044
35	704	1042
36	639	1030
37	381	1013
38	637	1045
39	693	1000
40	699	1021
41	412	1025
42	464	1025
43	612	1025
44	455	1047
45	306	1047
46	645	1007
47	289	1017
48	278	1041
49	678	1046
50	676	949
51	371	1012
52	453	1023
53	294	1046
54	294	1031
55	720	1041
56	403	979
57	623	1020
58	637	993
59	669	957
60	817	1049
61	387	1024
62	366	1017
63	712	980
64	695	988
65	654	993
66	279	1021
67	629	1003
68	382	1046
69	697	909
70	650	975
71	243	1013
72	245	1025
73	796	980
74	672	1028
75	609	1007
76	676	978
77	691	978
78	184	1046
79	304	1020
