 	X	Y
1	894	494
2	256	797
3	813	622
4	885	158
5	893	475
6	883	496
7	248	792
8	895	1046
9	811	599
10	591	623
11	398	786
12	834	1045
13	830	985
14	816	1043
15	754	1029
16	761	985
17	920	1043
18	892	962
19	638	1042
20	941	300
21	863	1028
22	893	1023
23	916	981
24	647	1049
25	729	983
26	676	1043
27	290	807
28	648	1026
29	651	1044
30	244	763
31	969	82
32	939	1021
33	789	1005
34	926	311
35	810	977
36	866	990
37	910	1014
38	773	917
39	754	972
40	861	616
41	237	784
42	881	979
43	735	1017
44	721	1023
45	691	1021
46	851	1025
47	923	588
48	709	1012
49	814	941
50	680	1025
51	975	161
52	272	1015
53	592	1022
54	236	1019
55	171	1007
