 	X	Y
1	636	886
2	773	907
3	287	840
4	717	930
5	473	953
6	943	836
7	696	875
8	263	815
9	477	960
10	220	997
11	906	656
12	718	727
13	630	884
14	270	830
15	280	810
16	799	945
17	643	908
18	697	943
19	783	766
20	888	634
21	712	849
22	900	644
23	915	625
24	864	1044
25	707	834
26	291	823
27	717	866
28	177	1020
29	916	824
30	627	914
31	465	933
32	898	727
33	925	637
34	765	994
35	863	937
36	720	952
37	715	881
38	675	997
39	635	906
40	849	916
41	706	1043
42	723	713
43	869	945
44	820	1044
45	908	637
46	838	1045
47	696	856
48	706	879
49	719	1001
50	759	999
51	918	661
52	928	650
53	772	971
54	647	1010
55	900	747
56	543	998
57	659	1047
58	654	1007
59	898	1025
60	830	953
61	910	1025
62	623	889
63	944	816
64	225	962
65	965	1023
66	808	1023
67	281	826
68	787	1025
69	407	948
70	823	950
71	755	952
72	883	646
73	746	1017
74	921	1005
75	645	891
76	200	1043
77	698	910
78	929	1042
79	885	1047
80	611	1045
81	850	999
82	729	1021
83	634	976
84	691	1044
85	638	1047
86	963	1045
87	752	992
88	905	622
89	915	1044
90	881	964
91	860	997
92	757	1042
93	692	996
94	875	1015
95	607	975
96	270	926
97	210	997
98	801	968
99	546	1042
100	904	974
101	893	741
102	582	1042
103	325	1005
104	867	1022
105	598	1017
106	904	917
107	348	1044
