 	X	Y
1	263	812
2	259	806
3	927	326
4	270	816
5	398	777
6	899	486
7	855	1040
8	933	331
9	419	811
10	811	625
11	884	511
12	288	821
13	725	1041
14	911	614
15	813	605
16	898	505
17	800	999
18	292	806
19	277	823
20	214	797
21	970	1024
22	935	995
23	779	996
24	847	1043
25	800	732
26	602	615
27	920	988
28	891	487
29	220	1021
30	196	1045
31	707	1025
32	277	741
33	950	1005
34	828	972
35	918	999
36	805	618
37	928	1045
38	806	1003
39	165	1045
40	812	982
41	824	979
42	209	845
43	776	1040
44	894	958
45	220	827
46	847	974
47	674	1047
48	683	999
49	726	702
50	860	616
51	968	1045
52	760	1025
53	879	1049
54	884	1030
55	837	951
56	300	1044
57	688	1020
58	909	934
59	697	927
60	926	603
61	865	631
62	248	1044
63	639	859
64	875	977
65	871	698
66	253	1020
67	279	1001
68	624	631
69	762	934
70	804	646
