 	X	Y
1	848	994
2	876	908
3	700	932
4	859	895
5	396	959
6	855	903
7	867	898
8	643	1008
9	888	970
10	628	1021
11	918	837
12	770	1000
13	371	1043
14	836	978
15	705	1045
16	829	1023
17	646	990
18	629	880
19	776	1045
20	697	924
21	628	1043
22	723	1027
23	660	1016
24	866	1013
25	296	1026
26	779	1008
27	883	979
28	841	1010
29	367	990
30	924	827
31	624	1008
32	429	1009
33	398	1016
34	663	1047
35	667	999
36	842	1020
37	752	1045
38	360	1024
39	798	1006
40	672	1005
41	662	993
42	889	980
43	653	980
44	760	1047
45	499	935
46	390	1010
47	241	1045
48	462	1046
49	672	988
50	726	1045
51	968	959
52	889	1023
53	702	947
54	910	954
55	384	1047
56	870	1028
57	811	1045
58	787	1019
59	684	1045
60	622	1049
61	762	1030
62	641	1047
63	283	1020
64	433	1048
65	718	997
66	226	999
67	899	957
68	908	991
69	929	837
70	709	1030
71	970	1046
72	413	1044
73	900	988
74	766	1045
75	937	972
76	792	1004
77	850	1046
78	331	1049
79	608	1022
80	817	1015
81	926	969
82	502	1045
83	441	1044
84	697	1045
85	872	867
86	944	1045
87	871	991
88	857	1005
89	476	1020
90	610	1040
91	635	872
92	282	1045
93	711	986
94	706	846
95	228	1027
96	181	1043
97	562	1016
98	808	982
99	417	1027
100	741	995
101	594	1046
102	960	945
103	368	1028
104	806	956
105	187	1022
106	705	968
107	390	957
