 	X	Y
1	767	35
2	771	55
3	790	3
4	761	6
5	772	3
6	764	43
7	780	7
8	794	43
9	795	52
10	362	753
11	789	53
12	801	28
13	803	6
14	780	52
15	792	26
16	506	742
17	823	4
18	786	25
19	921	88
20	923	486
21	872	1018
22	882	458
23	886	1044
24	805	39
25	239	770
26	770	1025
27	961	176
28	802	58
29	882	1030
30	949	91
31	748	0
32	776	272
33	900	433
34	784	277
35	969	141
36	912	94
37	787	1010
38	853	1017
39	403	705
40	882	1010
41	887	136
42	606	633
43	923	387
44	220	1024
45	902	978
46	917	1044
47	659	963
48	668	1045
49	736	959
50	858	966
51	736	1021
52	162	1020
53	667	1001
54	801	1023
55	812	535
56	761	1008
57	882	966
58	632	1016
59	885	980
60	808	555
61	819	1022
62	747	1006
63	836	1018
64	878	987
65	740	1042
66	868	987
67	606	1026
68	925	103
69	832	1046
70	257	777
71	211	1016
72	711	973
73	769	950
74	429	728
75	632	955
76	865	1026
77	960	147
78	294	1043
79	955	371
80	755	934
81	596	1019
82	898	120
83	682	1039
84	946	1046
85	0	785
86	838	914
87	743	635
88	744	315
89	300	771
90	230	939
91	346	677
