 	X	Y
1	783	4
2	647	48
3	655	36
4	665	46
5	652	62
6	652	48
7	636	68
8	659	37
9	660	51
10	625	68
11	775	5
12	633	85
13	832	3
14	677	153
15	797	26
16	838	5
17	672	153
18	681	135
19	796	45
20	817	31
21	825	20
22	928	122
23	805	31
24	817	51
25	764	111
26	775	31
27	809	54
28	583	623
29	781	31
30	878	1000
31	633	105
32	660	163
33	576	199
34	576	186
35	642	62
36	822	46
37	745	1000
38	785	43
39	790	26
40	834	29
41	758	97
42	822	6
43	683	156
44	729	1021
45	581	208
46	679	691
47	782	1041
48	819	939
49	906	975
50	259	673
51	774	66
52	710	1000
53	640	109
54	939	1026
55	732	529
56	778	56
57	621	85
58	547	628
59	895	133
60	874	1045
61	659	1045
62	669	66
63	0	664
64	817	1044
65	710	1019
66	649	1042
67	796	1040
68	245	655
69	689	1049
70	918	1044
71	819	1024
72	839	60
73	824	1026
74	650	133
75	677	641
76	895	964
77	634	136
78	918	1028
79	0	703
80	651	319
81	511	622
82	962	1043
83	765	80
84	623	1042
85	884	167
86	865	1025
87	536	662
88	763	966
89	766	979
90	695	974
91	744	1046
92	792	948
93	342	670
94	812	96
95	642	1046
96	770	1026
97	698	607
98	760	284
99	965	1028
100	873	193
101	297	726
102	728	963
103	791	345
104	592	661
105	745	49
106	728	273
107	784	106
108	938	986
109	181	1044
110	836	919
111	483	664
112	794	219
113	251	1043
114	755	422
115	635	966
116	644	720
117	903	136
