 	X	Y
1	788	4
2	787	30
3	772	3
4	796	4
5	778	5
6	889	479
7	805	4
8	800	58
9	773	26
10	795	27
11	254	790
12	794	42
13	787	58
14	882	485
15	647	1041
16	247	785
17	888	491
18	940	293
19	887	1043
20	935	397
21	834	950
22	781	56
23	911	1024
24	904	483
25	780	31
26	0	790
27	772	42
28	922	506
29	261	793
30	844	1044
31	795	69
32	765	1006
33	286	798
34	934	298
35	755	1046
36	897	1041
37	969	165
38	811	612
39	903	1044
40	865	632
41	861	1044
42	211	772
43	829	1013
44	893	1024
45	746	1041
46	924	394
47	797	1023
48	932	1020
49	708	1023
50	913	999
51	929	988
52	916	1042
53	852	980
54	735	714
55	859	624
56	748	935
57	640	1025
58	756	1000
59	775	973
60	820	944
61	591	615
62	780	936
63	676	964
64	660	956
65	271	794
66	752	1018
67	940	1043
68	943	409
69	760	935
70	776	1015
71	781	982
72	596	629
73	895	466
74	632	991
75	586	640
76	730	961
77	879	1045
78	737	1020
79	233	775
80	214	993
81	169	1020
82	843	996
83	732	986
84	736	948
85	781	1001
86	918	297
87	885	150
88	790	979
89	913	111
90	943	1011
91	887	911
92	906	455
93	813	562
94	179	996
95	252	1043
96	967	367
97	680	1021
98	264	1002
99	818	632
