 	X	Y
1	773	918
2	767	928
3	444	878
4	714	856
5	285	849
6	897	750
7	922	671
8	707	859
9	669	946
10	697	831
11	277	821
12	692	869
13	270	830
14	920	616
15	683	821
16	631	893
17	766	954
18	699	977
19	911	652
20	724	922
21	931	649
22	759	1014
23	721	946
24	701	825
25	918	640
26	897	719
27	781	769
28	637	896
29	914	616
30	718	911
31	886	646
32	697	964
33	447	866
34	264	820
35	710	966
36	705	1031
37	290	830
38	888	627
39	255	817
40	714	950
41	752	927
42	901	652
43	784	754
44	884	1046
45	732	927
46	700	876
47	771	1020
48	632	1029
49	870	1048
50	266	849
51	760	1044
52	814	933
53	640	993
54	772	999
55	272	885
56	720	731
57	803	961
58	749	938
59	706	876
60	834	947
61	653	1046
62	708	1003
63	943	807
64	262	882
65	468	937
66	712	868
67	757	1001
68	725	959
69	627	1046
70	907	626
71	718	934
72	889	752
73	875	1026
74	757	949
75	635	1045
76	776	982
77	791	1045
78	204	917
79	680	1044
80	863	1021
81	653	948
82	928	877
83	899	628
84	733	743
85	297	1022
86	717	881
87	912	852
88	958	1044
89	827	972
90	784	961
91	835	1022
92	229	1005
93	878	1003
94	351	968
95	858	957
96	749	1010
97	539	992
98	683	971
99	720	971
100	808	999
101	716	1044
102	281	993
103	862	1041
104	939	849
105	732	1022
106	822	1017
107	875	964
108	212	1044
109	944	649
110	262	972
111	355	940
112	596	925
113	688	944
114	346	1017
115	405	968
116	917	814
