 	X	Y
1	717	1024
2	701	1000
3	397	1016
4	401	1000
5	239	1043
6	693	933
7	698	992
8	805	1020
9	407	1013
10	701	1023
11	805	1000
12	292	1046
13	287	1048
14	653	1023
15	304	1048
16	291	1021
17	710	1009
18	616	1045
19	715	1008
20	641	1021
21	389	1022
22	804	990
23	297	1043
24	627	1020
25	239	1032
26	389	984
27	694	1046
28	667	1045
29	705	988
30	649	1043
31	627	1044
32	807	1042
33	616	1021
34	645	1048
35	663	1024
36	700	977
37	686	921
38	276	1025
39	635	1017
40	388	1002
41	697	968
42	621	1025
43	398	980
44	462	1024
45	279	1049
46	691	994
47	468	1032
48	720	992
49	807	976
50	281	1015
51	384	973
52	673	1045
53	412	1018
54	704	1045
55	615	1002
56	458	1036
57	648	1000
58	655	1006
59	394	1045
60	679	1007
61	667	1010
62	715	975
63	715	1045
64	639	1004
65	794	1001
66	366	1008
