 	X	Y
1	268	825
2	262	817
3	276	834
4	283	828
5	287	833
6	256	813
7	813	635
8	716	728
9	729	1043
10	276	748
11	280	813
12	884	1004
13	880	929
14	865	642
15	902	1020
16	824	745
17	270	811
18	891	1023
19	778	1016
20	255	919
21	691	1043
22	767	961
23	743	749
24	894	1016
25	279	787
26	708	1043
27	599	626
28	824	705
29	879	1045
30	904	993
31	784	1026
32	614	1045
33	219	1020
34	922	610
35	708	720
36	942	646
37	830	1012
38	273	858
39	224	813
40	738	998
41	615	648
42	663	929
43	813	702
44	785	1043
45	215	799
46	912	627
47	875	1024
48	730	737
49	695	774
50	178	1022
51	862	623
52	875	988
53	728	719
54	622	641
55	673	1043
56	864	991
57	879	604
58	939	1042
59	214	1010
60	646	1021
61	867	1045
62	913	1044
63	792	1022
64	266	862
65	844	1000
66	744	1043
67	806	1017
68	860	573
69	768	998
70	666	1019
71	886	531
72	898	511
73	837	1044
74	933	1040
75	422	800
76	869	602
77	709	940
78	911	1016
79	812	950
80	821	981
81	196	805
82	959	1043
83	399	766
84	811	617
85	707	749
86	750	961
87	260	1048
88	820	859
89	642	901
