 	X	Y
1	774	0
2	782	4
3	774	55
4	786	3
5	802	5
6	797	4
7	765	7
8	798	31
9	779	24
10	800	22
11	781	39
12	817	6
13	792	21
14	811	3
15	794	63
16	776	261
17	923	79
18	394	694
19	788	58
20	748	1011
21	824	564
22	917	82
23	803	62
24	879	460
25	898	1043
26	767	30
27	840	1024
28	873	994
29	817	30
30	824	0
31	758	22
32	867	194
33	703	1044
34	803	90
35	774	1021
36	848	1043
37	878	1022
38	712	987
39	912	87
40	398	682
41	955	364
42	907	1039
43	961	175
44	925	991
45	903	1024
46	942	1044
47	237	765
48	917	105
49	928	1017
50	770	1044
51	897	423
52	959	165
53	819	935
54	968	133
55	692	1043
56	681	1043
57	835	1043
58	950	84
59	647	1032
60	729	967
61	858	1045
62	927	977
63	741	1018
64	628	1036
65	904	992
66	753	293
67	929	373
68	921	154
69	255	773
70	862	974
71	912	1024
72	657	1009
73	721	1020
74	762	1019
75	958	141
76	706	962
77	662	1044
78	763	40
79	614	1042
80	924	940
81	928	1043
82	695	931
83	429	736
84	188	1044
85	0	786
86	942	942
87	0	761
88	833	291
89	917	917
90	675	983
91	404	704
92	196	1045
93	898	123
94	347	688
95	889	128
96	559	1045
97	866	179
98	955	1019
99	278	1040
100	949	963
101	813	318
102	741	626
103	703	609
