 	X	Y
1	778	6
2	800	3
3	927	146
4	627	86
5	770	6
6	784	20
7	800	26
8	343	672
9	764	4
10	634	69
11	774	49
12	856	983
13	783	0
14	900	160
15	780	29
16	782	54
17	818	4
18	643	102
19	780	78
20	829	0
21	672	672
22	789	31
23	824	6
24	678	696
25	788	58
26	811	0
27	670	653
28	698	1026
29	804	48
30	645	1042
31	754	1045
32	639	74
33	878	180
34	817	81
35	821	1020
36	875	1025
37	804	75
38	779	1029
39	839	56
40	937	1044
41	772	257
42	960	335
43	684	1017
44	802	91
45	854	1026
46	775	240
47	885	1045
48	720	1041
49	768	24
50	773	952
51	758	0
52	942	115
53	728	256
54	825	1043
55	912	142
56	833	73
57	0	791
58	641	1020
59	885	968
60	922	87
61	897	109
62	741	981
63	401	700
64	687	1027
65	664	1046
66	899	1026
67	764	309
68	817	53
69	654	1025
70	713	1011
71	799	1043
72	896	985
73	882	1006
74	901	961
75	0	742
76	606	979
77	918	950
78	684	1045
79	764	1024
80	834	281
81	822	990
82	793	992
83	773	981
84	769	278
85	734	1019
86	702	1043
87	646	724
88	785	246
89	761	971
90	705	998
91	955	346
92	799	1024
93	696	998
94	919	110
95	673	981
96	815	930
97	767	51
98	606	645
99	838	111
100	888	436
101	966	958
102	787	310
103	890	172
104	870	175
105	966	111
106	118	733
