 	X	Y
1	925	656
2	280	866
3	275	831
4	270	840
5	268	863
6	928	675
7	266	871
8	883	830
9	914	625
10	688	818
11	922	635
12	263	830
13	270	874
14	791	749
15	717	876
16	697	806
17	828	728
18	897	736
19	717	700
20	717	731
21	974	774
22	811	849
23	889	615
24	888	832
25	735	744
26	280	897
27	715	860
28	257	817
29	204	933
30	902	722
31	743	1000
32	711	852
33	701	958
34	721	720
35	635	883
36	895	641
37	239	927
38	816	721
39	943	633
40	898	718
41	751	1023
42	682	826
43	698	840
44	168	993
45	709	898
46	696	863
47	745	885
48	717	914
49	705	844
50	912	1023
51	782	775
52	690	873
53	290	838
54	708	872
55	723	698
56	938	651
57	886	812
58	747	912
59	921	608
60	765	906
61	813	903
62	294	932
63	591	951
64	279	991
65	823	1002
66	462	900
67	644	824
68	800	944
69	754	1041
70	720	892
71	812	737
72	721	758
73	810	1036
74	828	890
75	737	982
76	626	891
77	451	863
78	350	933
79	633	934
80	747	1043
81	754	924
82	198	1043
83	802	744
84	257	1025
85	942	1043
86	906	1043
87	733	963
88	710	998
89	659	977
90	734	929
91	866	1041
92	768	1016
93	773	923
94	224	1045
95	705	1022
96	879	1047
97	866	994
98	283	1012
99	929	970
100	633	967
101	710	975
102	304	1045
103	850	933
104	714	1025
105	273	954
106	297	1000
107	894	869
108	682	849
109	170	1048
110	869	836
111	180	930
112	969	680
