 	X	Y
1	778	6
2	800	3
3	927	150
4	782	0
5	784	20
6	769	6
7	800	26
8	803	14
9	774	48
10	343	671
11	811	0
12	629	77
13	803	48
14	627	86
15	643	80
16	643	101
17	765	2
18	818	4
19	780	26
20	788	31
21	774	29
22	788	59
23	856	983
24	804	75
25	639	74
26	773	261
27	779	76
28	817	80
29	869	1024
30	885	967
31	768	24
32	775	241
33	915	1018
34	794	48
35	839	4
36	918	950
37	400	700
38	663	1043
39	674	1021
40	755	0
41	706	992
42	909	1011
43	921	162
44	941	1049
45	802	93
46	912	143
47	900	162
48	675	669
49	915	1043
50	920	140
51	635	69
52	754	1045
53	784	247
54	826	1009
55	922	89
56	678	659
57	798	1023
58	653	1043
59	641	1020
60	834	68
61	761	930
62	878	181
63	741	980
64	833	1043
65	846	1020
66	626	56
67	896	111
68	821	1020
69	629	100
70	0	742
71	720	1041
72	822	990
73	773	952
74	856	1045
75	959	336
76	620	1025
77	750	1018
78	836	964
79	880	1046
80	773	981
81	648	712
82	745	947
83	955	348
84	713	1011
85	755	1024
86	339	697
87	719	1024
88	942	117
89	583	639
90	778	1045
91	782	1025
92	648	1019
93	598	1021
94	902	1002
95	787	1028
96	826	273
97	927	109
98	919	112
99	666	992
100	815	931
101	643	964
102	0	790
103	778	537
104	395	719
105	268	968
106	217	1000
107	374	664
108	888	437
109	364	681
110	823	925
111	787	310
112	193	1013
113	792	360
114	735	273
